2022-01-06T11:55:32.629876+0800 | INFO | 账号: 凉萧。琼窗  开始挖藏宝图
2022-01-06T11:55:41.450343+0800 | INFO | 账号:  挖宝中
2022-01-06T11:55:42.026179+0800 | INFO | 账号: 凉萧。琼窗  挖宝中
2022-01-06T11:57:06.634749+0800 | INFO | 账号: 点点轻语…  开始挖藏宝图
2022-01-06T11:57:44.536882+0800 | INFO | 账号: 点点轻语…  挖宝中
2022-01-06T11:57:52.013470+0800 | INFO | 账号: 琼窗。依水 开始挖藏宝图
2022-01-06T11:58:13.971955+0800 | INFO | 账号: 琼窗。依水 挖宝中
2022-01-06T11:58:15.182727+0800 | INFO | 账号: 尘埃: 静好  无藏宝图
2022-01-06T11:58:15.427887+0800 | INFO | 账号：尘埃: 静好  挖了 2 张藏宝图
2022-01-06T11:58:15.427887+0800 | INFO | 账号: 尘埃: 静好  宝图任务结束
2022-01-06T11:58:15.432581+0800 | INFO | 账号: 尘埃: 静好  开始秘境任务
2022-01-06T11:58:21.407269+0800 | INFO | 账号: 尘埃: 静好  秘境任务进行中
2022-01-06T12:00:41.641121+0800 | INFO | 账号:  无藏宝图
2022-01-06T12:00:41.881181+0800 | INFO | 账号： 挖了 2 张藏宝图
2022-01-06T12:00:41.881181+0800 | INFO | 账号:  宝图任务结束
2022-01-06T12:00:41.885493+0800 | INFO | 账号:  开始秘境任务
2022-01-06T12:00:47.894787+0800 | INFO | 账号:  秘境任务进行中
2022-01-06T12:01:01.793844+0800 | INFO | 账号: 凉萧。琼窗  无藏宝图
2022-01-06T12:01:02.033855+0800 | INFO | 账号：凉萧。琼窗  挖了 4 张藏宝图
2022-01-06T12:01:02.033855+0800 | INFO | 账号: 凉萧。琼窗  宝图任务结束
2022-01-06T12:01:02.038974+0800 | INFO | 账号: 凉萧。琼窗  开始秘境任务
2022-01-06T12:01:08.194535+0800 | INFO | 账号: 凉萧。琼窗  秘境任务进行中
2022-01-06T12:03:53.271115+0800 | INFO | 账号: 点点轻语…  无藏宝图
2022-01-06T12:03:53.516059+0800 | INFO | 账号：点点轻语…  挖了 3 张藏宝图
2022-01-06T12:03:53.516059+0800 | INFO | 账号: 点点轻语…  宝图任务结束
2022-01-06T12:03:53.526131+0800 | INFO | 账号: 点点轻语…  开始秘境任务
2022-01-06T12:03:59.837022+0800 | INFO | 账号: 点点轻语…  秘境任务进行中
2022-01-06T12:04:00.642148+0800 | INFO | 账号: 琼窗。依水 无藏宝图
2022-01-06T12:04:00.870948+0800 | INFO | 账号：琼窗。依水 挖了 4 张藏宝图
2022-01-06T12:04:00.870948+0800 | INFO | 账号: 琼窗。依水 宝图任务结束
2022-01-06T12:04:00.876422+0800 | INFO | 账号: 琼窗。依水 开始秘境任务
2022-01-06T12:04:07.341653+0800 | INFO | 账号: 琼窗。依水 秘境任务进行中
2022-01-06T12:17:57.375666+0800 | INFO | 账号: 凉萧。琼窗  秘境任务结束
2022-01-06T12:17:57.381290+0800 | INFO | 账号: 凉萧。琼窗  开始三界奇缘任务
2022-01-06T12:18:06.333361+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务进行中
2022-01-06T12:18:41.299425+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务结束
2022-01-06T12:18:41.304148+0800 | INFO | 账号: 凉萧。琼窗  开始运镖任务
2022-01-06T12:18:49.937722+0800 | INFO | 账号: 尘埃: 静好  秘境任务结束
2022-01-06T12:18:49.942246+0800 | INFO | 账号: 尘埃: 静好  开始三界奇缘任务
2022-01-06T12:18:49.967495+0800 | INFO | 账号: 凉萧。琼窗  运镖任务进行中
2022-01-06T12:18:58.879843+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务进行中
2022-01-06T12:18:59.246583+0800 | INFO | 账号: 凉萧。琼窗  正在进行第1轮运镖
2022-01-06T12:19:30.468303+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务结束
2022-01-06T12:19:30.478119+0800 | INFO | 账号: 尘埃: 静好  开始运镖任务
2022-01-06T12:19:38.732722+0800 | INFO | 账号: 尘埃: 静好  运镖任务进行中
